theta0,theta1,v_gamma
-8.5,-5.5,212.69967874793954
-8.0,-5.5,212.69967874732092
-7.5,-5.5,212.69967874561442
-7.0,-5.5,212.69967874086663
-6.5,-5.5,212.6996787274693
-6.0,-5.5,212.6996786888497
-5.5,-5.5,212.69967857399962
-5.0,-5.5,212.6996782175617
-4.5,-5.5,212.69967705033503
-4.0,-5.5,212.699672988292
-3.5,-5.5,212.69965795888706
-3.0,-5.5,212.69959921462075
-2.5,-5.5,212.69935921485333
-2.0,-5.5,212.69834586224374
-1.5,-5.5,212.6939662523211
-1.0,-5.5,212.67472813283436
-0.5,-5.5,212.58927010432083
0.0,-5.5,212.2075381042157
0.5,-5.5,210.52056137712444
1.0,-5.5,203.63092065747858
1.5,-5.5,184.17934022026236
2.0,-5.5,163.5785922349895
2.5,-5.5,156.68524664818142
3.0,-5.5,157.07015283663807
3.5,-5.5,158.98043394329727
4.0,-5.5,160.33282816031732
4.5,-5.5,160.98297849070437
5.0,-5.5,161.24911053983183
5.5,-5.5,161.35120222835263
6.0,-5.5,161.38938816144994
6.5,-5.5,161.4035316319265
7.0,-5.5,161.40874987389228
7.5,-5.5,161.41067209285933
8.0,-5.5,161.41137968862438
8.5,-5.5,161.41164008363836
9.0,-5.5,161.411735894492
9.5,-5.5,161.41177114481738
10.0,-5.5,161.41178411342582
-10.0,-5.0,212.73914445614736
-9.5,-5.0,212.73914445609736
-9.0,-5.0,212.73914445596122
-8.5,-5.0,212.73914445558952
-8.0,-5.0,212.73914445456955
