method_name,samples_to_converge
discounted_vanilla_popular,8436800
discounted_vanilla_popular,8449600
discounted_vanilla_popular,8408000
discounted_vanilla_popular,8446400
discounted_vanilla_popular,8449600
discounted_vanilla_popular,8435200
discounted_vanilla_popular,8433600
discounted_vanilla_popular,8428800
discounted_vanilla_popular,8425600
discounted_vanilla_popular,8441600
discounted_vanilla_popular,8416000
discounted_vanilla_popular,8462400
discounted_vanilla_popular,8398400
discounted_vanilla_popular,8444800
discounted_vanilla_popular,8419200
discounted_vanilla_popular,8435200
discounted_vanilla_popular,8448000
discounted_vanilla_popular,8486400
discounted_vanilla_popular,8452800
discounted_vanilla_popular,8425600
discounted_vanilla_popular,8404800
discounted_vanilla_popular,8412800
discounted_vanilla_popular,8430400
discounted_vanilla_popular,8412800
discounted_vanilla_popular,8424000
discounted_vanilla_popular,8396800
discounted_vanilla_popular,8420800
discounted_vanilla_popular,8496000
discounted_vanilla_popular,8419200
discounted_vanilla_popular,8472000
discounted_vanilla_popular,8395200
discounted_vanilla_popular,8427200
discounted_vanilla_popular,8377600
discounted_vanilla_popular,8459200
discounted_vanilla_popular,8424000
discounted_vanilla_popular,8425600
discounted_vanilla_popular,8441600
discounted_vanilla_popular,8398400
discounted_vanilla_popular,8428800
discounted_vanilla_popular,8444800
discounted_vanilla_popular,8492800
discounted_vanilla_popular,8393600
discounted_vanilla_popular,8510400
discounted_vanilla_popular,8396800
discounted_vanilla_popular,8412800
discounted_vanilla_popular,8401600
discounted_vanilla_popular,8392000
discounted_vanilla_popular,8398400
discounted_vanilla_popular,8417600
discounted_vanilla_popular,8406400
discounted_vanilla_popular,8427200
discounted_vanilla_popular,8414400
discounted_vanilla_popular,8444800
discounted_vanilla_popular,8446400
discounted_vanilla_popular,8438400
discounted_natural_proper,320334
discounted_natural_proper,319388
discounted_natural_proper,320095
discounted_natural_proper,318142
discounted_natural_proper,319569
discounted_natural_proper,320254
discounted_natural_proper,320313
discounted_natural_proper,319472
discounted_natural_proper,320192
discounted_natural_proper,319935
discounted_natural_proper,318930
discounted_natural_proper,319788
discounted_natural_proper,320202
discounted_natural_proper,319799
discounted_natural_proper,324504
discounted_natural_proper,319423
discounted_natural_proper,319472
discounted_natural_proper,320101
discounted_natural_proper,318768
discounted_natural_proper,319881
discounted_natural_proper,319271
discounted_natural_proper,319222
discounted_natural_proper,319832
discounted_natural_proper,319222
discounted_natural_proper,319648
discounted_natural_proper,319740
discounted_natural_proper,324123
discounted_natural_proper,319322
discounted_natural_proper,327074
discounted_natural_proper,320482
discounted_natural_proper,322244
discounted_natural_proper,318753
discounted_natural_proper,321019
discounted_natural_proper,320194
discounted_natural_proper,319236
discounted_natural_proper,318693
discounted_natural_proper,319710
discounted_natural_proper,319769
discounted_natural_proper,323265
discounted_natural_proper,318979
discounted_natural_proper,319384
discounted_natural_proper,319759
discounted_natural_proper,319332
discounted_natural_proper,319428
discounted_natural_proper,320412
discounted_natural_proper,320063
discounted_natural_proper,320129
