theta0,theta1,v_gamma
5.5,-7.5,5.444783943152234
6.0,-7.5,5.445036469370742
6.5,-7.5,5.445092822193751
7.0,-7.5,5.445105396537178
7.5,-7.5,5.445108202268822
8.0,-7.5,5.445108828312989
8.5,-7.5,5.445108968002365
9.0,-7.5,5.445108999171279
9.5,-7.5,5.445109006126004
10.0,-7.5,5.4451090076778135
-10.0,-7.0,2.8104420117480666
-9.5,-7.0,2.810442011748067
-9.0,-7.0,2.810442011748071
-8.5,-7.0,2.810442011748086
-8.0,-7.0,2.8104420117481568
-7.5,-7.0,2.810442011748473
-7.0,-7.0,2.810442011749888
-6.5,-7.0,2.81044201175623
-6.0,-7.0,2.8104420117846516
-5.5,-7.0,2.810442011912032
-5.0,-7.0,2.810442012482911
-4.5,-7.0,2.810442015041411
-4.0,-7.0,2.8104420265078147
-3.5,-7.0,2.810442077896666
-3.0,-7.0,2.810442308205499
-2.5,-7.0,2.8104433403775824
-2.0,-7.0,2.810447966241991
-1.5,-7.0,2.8104686977283944
-1.0,-7.0,2.810561605796413
-0.5,-7.0,2.810977910382603
0.0,-7.0,2.812842042932425
0.5,-7.0,2.821164194543967
1.0,-7.0,2.8578240524750447
1.5,-7.0,3.010279297247155
2.0,-7.0,3.518928869589839
2.5,-7.0,4.450220121981164
3.0,-7.0,5.130773149264641
3.5,-7.0,5.36757703422675
4.0,-7.0,5.42716448363628
4.5,-7.0,5.440841175766817
5.0,-7.0,5.443912390069563
5.5,-7.0,5.444598649518631
6.0,-7.0,5.444751823508914
6.5,-7.0,5.444786003676785
7.0,-7.0,5.444793630424151
7.5,-7.0,5.444795332187538
8.0,-7.0,5.444795711902575
8.5,-7.0,5.444795796628468
9.0,-7.0,5.44479581553337
9.5,-7.0,5.444795819751625
10.0,-7.0,5.444795820692844
-10.0,-6.5,2.8099261434020693
-9.5,-6.5,2.8099261434020706
-9.0,-6.5,2.8099261434020764
-8.5,-6.5,2.809926143402102
-8.0,-6.5,2.8099261434022185
-7.5,-6.5,2.809926143402739
-7.0,-6.5,2.809926143405072
-6.5,-6.5,2.809926143415528
-6.0,-6.5,2.8099261434623886
-5.5,-6.5,2.8099261436724037
-5.0,-6.5,2.8099261446136232
-4.5,-6.5,2.809926148831877
-4.0,-6.5,2.8099261677367795
-3.5,-6.5,2.8099262524626716
-3.0,-6.5,2.8099266321777083
-2.5,-6.5,2.8099283339410963
-2.0,-6.5,2.8099359606884633
-1.5,-6.5,2.8099701408563336
-1.0,-6.5,2.810123314846617
-0.5,-6.5,2.8108095742956842
0.0,-6.5,2.8138807885984303
0.5,-6.5,2.827557480728968
1.0,-6.5,2.887144930138497
1.5,-6.5,3.1239488151006056
2.0,-6.5,3.804501842384084
2.5,-6.5,4.735793094775408
3.0,-6.5,5.2444426671180935
3.5,-6.5,5.3968979118902025
4.0,-6.5,5.433557769821281
4.5,-6.5,5.441879921432822
5.0,-6.5,5.443744053982644
5.5,-6.5,5.444160358568835
6.0,-6.5,5.444253266636854
6.5,-6.5,5.444273998123257
7.0,-6.5,5.444278623987665
7.5,-6.5,5.444279656159748
8.0,-6.5,5.444279886468581
8.5,-6.5,5.4442799378574325
9.0,-6.5,5.444279949323836
9.5,-6.5,5.444279951882337
10.0,-6.5,5.444279952453216
-10.0,-6.0,2.809076949651311
-9.5,-6.0,2.809076949651314
-9.0,-6.0,2.8090769496513226
-8.5,-6.0,2.8090769496513657
-8.0,-6.0,2.809076949651557
-7.5,-6.0,2.8090769496524155
-7.0,-6.0,2.8090769496562618
-6.5,-6.0,2.809076949673501
-6.0,-6.0,2.8090769497507613
-5.5,-6.0,2.8090769500970163
-5.0,-6.0,2.8090769516488256
-4.5,-6.0,2.8090769586035513
-4.0,-6.0,2.809076989772465
-3.5,-6.0,2.8090771294618406
-3.0,-6.0,2.8090777555060074
-2.5,-6.0,2.809080561237651
-2.0,-6.0,2.8090931355810786
-1.5,-6.0,2.8091494884040884
-1.0,-6.0,2.8094020146225964
-0.5,-6.0,2.810533164159143
0.0,-6.0,2.815590713882745
0.5,-6.0,2.8380204438218417
1.0,-6.0,2.9340134793119867
1.5,-6.0,3.2896503231886474
2.0,-6.0,4.1262538542588665
2.5,-6.0,4.962857385329086
3.0,-6.0,5.318494229205748
3.5,-6.0,5.414487264695891
4.0,-6.0,5.43691699463499
4.5,-6.0,5.441974544358591
5.0,-6.0,5.443105693895137
5.5,-6.0,5.443358220113646
6.0,-6.0,5.443414572936655
6.5,-6.0,5.443427147280082
7.0,-6.0,5.4434299530117265
7.5,-6.0,5.443430579055892
8.0,-6.0,5.443430718745268
8.5,-6.0,5.4434307499141825
9.0,-6.0,5.443430756868908
9.5,-6.0,5.4434307584207176
10.0,-6.0,5.443430758766972
-10.0,-5.5,2.8076804680119105
-9.5,-5.5,2.8076804680119145
-9.0,-5.5,2.8076804680119305
-8.5,-5.5,2.807680468012001
-8.0,-5.5,2.8076804680123164
-7.5,-5.5,2.8076804680137313
-7.0,-5.5,2.8076804680200733
-6.5,-5.5,2.8076804680484955
-6.0,-5.5,2.807680468175876
-5.5,-5.5,2.8076804687467547
-5.0,-5.5,2.8076804713052548
-4.5,-5.5,2.8076804827716586
-4.0,-5.5,2.80768053416051
-3.5,-5.5,2.807680764469343
-3.0,-5.5,2.8076817966414263
-2.5,-5.5,2.8076864225058347
-2.0,-5.5,2.807707153992238
-1.5,-5.5,2.807800062060257
-1.0,-5.5,2.808216366646447
-0.5,-5.5,2.8100804991962693
0.0,-5.5,2.818402650807811
0.5,-5.5,2.8550625087388886
1.0,-5.5,3.0075177535109985
1.5,-5.5,3.516167325853683
2.0,-5.5,4.447458578245007
2.5,-5.5,5.128011605528484
3.0,-5.5,5.364815490490594
3.5,-5.5,5.424402939900124
4.0,-5.5,5.438079632030661
4.5,-5.5,5.441150846333407
5.0,-5.5,5.441837105782475
5.5,-5.5,5.4419902797727575
6.0,-5.5,5.4420244599406296
6.5,-5.5,5.442032086687995
7.0,-5.5,5.442033788451382
7.5,-5.5,5.442034168166419
8.0,-5.5,5.442034252892311
8.5,-5.5,5.442034271797214
9.0,-5.5,5.442034276015469
9.5,-5.5,5.442034276956688
10.0,-5.5,5.4420342771667025
-10.0,-5.0,2.8053877998044805
-9.5,-5.0,2.8053877998044854
-9.0,-5.0,2.8053877998045116
-8.5,-5.0,2.8053877998046275
-8.0,-5.0,2.8053877998051484
-7.5,-5.0,2.8053877998074817
-7.0,-5.0,2.8053877998179373
-6.5,-5.0,2.805387799864798
-6.0,-5.0,2.8053878000748127
-5.5,-5.0,2.8053878010160322
-5.0,-5.0,2.8053878052342864
-4.5,-5.0,2.8053878241391885
-4.0,-5.0,2.805387908865081
-3.5,-5.0,2.805388288580118
-3.0,-5.0,2.8053899903435053
-2.5,-5.0,2.8053976170908728
-2.0,-5.0,2.805431797258744
-1.5,-5.0,2.805584971249026
-1.0,-5.0,2.8062712306980937
-0.5,-5.0,2.8093424450008397
0.0,-5.0,2.8230191371313773
0.5,-5.0,2.882606586540907
1.0,-5.0,3.1194104715030155
1.5,-5.0,3.7999634987864934
2.0,-5.0,4.731254751177818
2.5,-5.0,5.239904323520503
3.0,-5.0,5.392359568292612
3.5,-5.0,5.4290194262236895
4.0,-5.0,5.437341577835231
4.5,-5.0,5.439205710385054
5.0,-5.0,5.439622014971245
5.5,-5.0,5.439714923039262
6.0,-5.0,5.439735654525666
6.5,-5.0,5.439740280390075
7.0,-5.0,5.439741312562157
7.5,-5.0,5.4397415428709905
8.0,-5.0,5.439741594259842
8.5,-5.0,5.439741605726247
9.0,-5.0,5.439741608284746
9.5,-5.0,5.439741608855624
10.0,-5.0,5.439741608983005
-10.0,-4.5,2.8016340811350657
-9.5,-4.5,2.801634081135075
-9.0,-4.5,2.801634081135118
-8.5,-4.5,2.8016340811353095
-8.0,-4.5,2.801634081136168
-7.5,-4.5,2.801634081140014
-7.0,-4.5,2.8016340811572533
-6.5,-4.5,2.8016340812345133
-6.0,-4.5,2.801634081580769
-5.5,-4.5,2.8016340831325777
-5.0,-4.5,2.801634090087303
-4.5,-4.5,2.8016341212562175
-4.0,-4.5,2.8016342609455935
-3.5,-4.5,2.80163488698976
-3.0,-4.5,2.8016376927214037
-2.5,-4.5,2.8016502670648307
-2.0,-4.5,2.80170661988784
-1.5,-4.5,2.801959146106349
-1.0,-4.5,2.8030902956428956
-0.5,-4.5,2.808147845366497
0.0,-4.5,2.830577575305594
0.5,-4.5,2.9265706107957383
1.0,-4.5,3.2822074546724
1.5,-4.5,4.118810985742619
2.0,-4.5,4.955414516812838
2.5,-4.5,5.3110513606895
3.0,-4.5,5.407044396179643
3.5,-4.5,5.429474126118742
4.0,-4.5,5.434531675842344
4.5,-4.5,5.435662825378889
5.0,-4.5,5.435915351597398
5.5,-4.5,5.435971704420407
6.0,-4.5,5.435984278763834
6.5,-4.5,5.435987084495478
7.0,-4.5,5.435987710539646
7.5,-4.5,5.43598785022902
8.0,-4.5,5.435987881397935
8.5,-4.5,5.435987888352661
9.0,-4.5,5.435987889904469
9.5,-4.5,5.435987890250725
10.0,-4.5,5.435987890327985
-10.0,-4.0,2.795515608999068
-9.5,-4.0,2.7955156089990845
-9.0,-4.0,2.7955156089991546
-8.5,-4.0,2.795515608999471
-8.0,-4.0,2.7955156090008852
-7.5,-4.0,2.7955156090072277
-7.0,-4.0,2.7955156090356494
-6.5,-4.0,2.7955156091630298
-6.0,-4.0,2.7955156097339082
-5.5,-4.0,2.795515612292409
-5.0,-4.0,2.795515623758812
-4.5,-4.0,2.795515675147664
-4.0,-4.0,2.795515905456497
-3.5,-4.0,2.7955169376285802
-3.0,-4.0,2.7955215634929886
-2.5,-4.0,2.795542294979392
-2.0,-4.0,2.7956352030474103
-1.5,-4.0,2.7960515076336008
-1.0,-4.0,2.797915640183423
-0.5,-4.0,2.806237791794965
0.0,-4.0,2.8428976497260425
0.5,-4.0,2.9953528944981525
1.0,-4.0,3.504002466840837
1.5,-4.0,4.4352937192321615
2.0,-4.0,5.115846746515638
2.5,-4.0,5.352650631477748
3.0,-4.0,5.412238080887278
3.5,-4.0,5.425914773017814
4.0,-4.0,5.428985987320561
4.5,-4.0,5.429672246769628
5.0,-4.0,5.4298254207599115
5.5,-4.0,5.429859600927783
6.0,-4.0,5.429867227675149
6.5,-4.0,5.429868929438537
7.0,-4.0,5.429869309153573
7.5,-4.0,5.429869393879466
8.0,-4.0,5.4298694127843685
8.5,-4.0,5.429869417002623
9.0,-4.0,5.429869417943841
9.5,-4.0,5.4298694181538565
10.0,-4.0,5.429869418200717
-10.0,-3.5,2.7856148666315086
-9.5,-3.5,2.785614866631535
-9.0,-3.5,2.7856148666316503
-8.5,-3.5,2.785614866632171
-8.0,-3.5,2.7856148666345044
-7.5,-3.5,2.78561486664496
-7.0,-3.5,2.785614866691821
-6.5,-3.5,2.785614866901836
-6.0,-3.5,2.785614867843055
-5.5,-3.5,2.785614872061309
-5.0,-3.5,2.7856148909662117
-4.5,-3.5,2.785614975692104
-4.0,-3.5,2.7856153554071406
-3.5,-3.5,2.7856170571705285
-3.0,-3.5,2.785624683917895
-2.5,-3.5,2.785658864085766
-2.0,-3.5,2.7858120380760494
-1.5,-3.5,2.786498297525116
-1.0,-3.5,2.789569511827862
-0.5,-3.5,2.8032462039584
0.0,-3.5,2.862833653367929
0.5,-3.5,3.0996375383300387
1.0,-3.5,3.780190565613516
1.5,-3.5,4.71148181800484
2.0,-3.5,5.220131390347525
2.5,-3.5,5.372586635119635
3.0,-3.5,5.409246493050713
3.5,-3.5,5.4175686446622535
4.0,-3.5,5.419432777212076
4.5,-3.5,5.419849081798268
5.0,-3.5,5.4199419898662855
5.5,-3.5,5.419962721352689
6.0,-3.5,5.4199673472170975
6.5,-3.5,5.41996837938918
7.0,-3.5,5.419968609698014
7.5,-3.5,5.419968661086864
8.0,-3.5,5.419968672553268
8.5,-3.5,5.419968675111768
9.0,-3.5,5.4199686756826475
9.5,-3.5,5.4199686758100265
10.0,-3.5,5.419968675838449
-10.0,-3.0,2.769780664104705
-9.5,-3.0,2.7697806641047475
-9.0,-3.0,2.7697806641049394
-8.5,-3.0,2.7697806641057974
-8.0,-3.0,2.769780664109644
-7.5,-3.0,2.7697806641268827
-7.0,-3.0,2.769780664204143
-6.5,-3.0,2.7697806645503986
-6.0,-3.0,2.769780666102208
-5.5,-3.0,2.7697806730569328
-5.0,-3.0,2.7697807042258473
-4.5,-3.0,2.769780843915223
-4.0,-3.0,2.7697814699593892
-3.5,-3.0,2.7697842756910336
-3.0,-3.0,2.769796850034461
-2.5,-3.0,2.7698532028574703
-2.0,-3.0,2.7701057290759787
-1.5,-3.0,2.7712368786125254
-1.0,-3.0,2.776294428336127
-0.5,-3.0,2.7987241582752245
0.0,-3.0,2.8947171937653686
0.5,-3.0,3.2503540376420297
1.0,-3.0,4.086957568712249
1.5,-3.0,4.923561099782468
2.0,-3.0,5.279197943659129
2.5,-3.0,5.375190979149274
3.0,-3.0,5.397620709088371
3.5,-3.0,5.4026782588119735
4.0,-3.0,5.403809408348518
4.5,-3.0,5.404061934567028
5.0,-3.0,5.4041182873900375
5.5,-3.0,5.404130861733464
6.0,-3.0,5.404133667465108
6.5,-3.0,5.404134293509275
7.0,-3.0,5.40413443319865
7.5,-3.0,5.404134464367565
8.0,-3.0,5.40413447132229
8.5,-3.0,5.4041344728741
9.0,-3.0,5.4041344732203545
9.5,-3.0,5.404134473297614
10.0,-3.0,5.404134473314853
-10.0,-2.5,2.7449263087920737
-9.5,-2.5,2.744926308792144
-9.0,-2.5,2.7449263087924596
-8.5,-2.5,2.7449263087938744
-8.0,-2.5,2.7449263088002165
-7.5,-2.5,2.7449263088286386
-7.0,-2.5,2.7449263089560194
-6.5,-2.5,2.7449263095268974
-6.0,-2.5,2.7449263120853975
-5.5,-2.5,2.7449263235518013
-5.0,-2.5,2.744926374940653
-4.5,-2.5,2.744926605249486
-4.0,-2.5,2.74492763742157
-3.5,-2.5,2.744932263285977
-3.0,-2.5,2.744952994772381
-2.5,-2.5,2.7450459028403995
-2.0,-2.5,2.7454622074265895
-1.5,-2.5,2.747326339976412
-1.0,-2.5,2.7556484915879538
-0.5,-2.5,2.7923083495190313
0.0,-2.5,2.9447635942911417
0.5,-2.5,3.4534131666338257
1.0,-2.5,4.38470441902515
1.5,-2.5,5.065257446308627
2.0,-2.5,5.302061331270737
2.5,-2.5,5.361648780680267
3.0,-2.5,5.375325472810804
3.5,-2.5,5.3783966871135505
4.0,-2.5,5.379082946562617
4.5,-2.5,5.379236120552902
5.0,-2.5,5.379270300720772
5.5,-2.5,5.379277927468138
6.0,-2.5,5.379279629231525
6.5,-2.5,5.379280008946562
7.0,-2.5,5.379280093672454
7.5,-2.5,5.379280112577358
8.0,-2.5,5.379280116795611
8.5,-2.5,5.3792801177368315
9.0,-2.5,5.379280117946846
9.5,-2.5,5.379280117993706
10.0,-2.5,5.3792801180041625
-10.0,-2.0,2.7070361149169444
-9.5,-2.0,2.7070361149170608
-9.0,-2.0,2.7070361149175812
-8.5,-2.0,2.7070361149199145
-8.0,-2.0,2.7070361149303706
-7.5,-2.0,2.707036114977231
-7.0,-2.0,2.707036115187246
-6.5,-2.0,2.7070361161284655
-6.0,-2.0,2.7070361203467193
-5.5,-2.0,2.707036139251622
-5.0,-2.0,2.707036223977514
-4.5,-2.0,2.707036603692551
-4.0,-2.0,2.707038305455939
-3.5,-2.0,2.7070459322033056
-3.0,-2.0,2.707080112371176
-2.5,-2.0,2.7072332863614594
-2.0,-2.0,2.7079195458105265
-1.5,-2.0,2.710990760113272
-1.0,-2.0,2.7246674522438106
-0.5,-2.0,2.7842549016533393
0.0,-2.0,3.021058786615449
0.5,-2.0,3.7016118138989262
1.0,-2.0,4.63290306629025
1.5,-2.0,5.141552638632935
2.0,-2.0,5.294007883405045
2.5,-2.0,5.330667741336123
3.0,-2.0,5.338989892947664
3.5,-2.0,5.340854025497486
4.0,-2.0,5.341270330083677
4.5,-2.0,5.341363238151695
5.0,-2.0,5.341383969638099
5.5,-2.0,5.341388595502507
6.0,-2.0,5.34138962767459
6.5,-2.0,5.341389857983423
7.0,-2.0,5.341389909372275
7.5,-2.0,5.341389920838678
8.0,-2.0,5.341389923397179
8.5,-2.0,5.341389923968057
9.0,-2.0,5.341389924095438
9.5,-2.0,5.34138992412386
10.0,-2.0,5.341389924130202
-10.0,-1.5,2.6517695121339258
-9.5,-1.5,2.6517695121341176
-9.0,-1.5,2.6517695121349756
-8.5,-1.5,2.6517695121388223
-8.0,-1.5,2.6517695121560614
-7.5,-1.5,2.651769512233322
-7.0,-1.5,2.651769512579577
-6.5,-1.5,2.6517695141313857
-6.0,-1.5,2.651769521086111
-5.5,-1.5,2.6517695522550255
-5.0,-1.5,2.651769691944401
-4.5,-1.5,2.651770317988568
-4.0,-1.5,2.6517731237202113
-3.5,-1.5,2.6517856980636387
-3.0,-1.5,2.651842050886648
-2.5,-1.5,2.652094577105157
-2.0,-1.5,2.6532257266417036
-1.5,-1.5,2.6582832763653053
-1.0,-1.5,2.680713006304402
-0.5,-1.5,2.776706041794547
0.0,-1.5,3.1323428856712074
0.5,-1.5,3.968946416741427
1.0,-1.5,4.805549947811645
1.5,-1.5,5.1611867916883085
2.0,-1.5,5.257179827178452
2.5,-1.5,5.279609557117549
3.0,-1.5,5.284667106841151
3.5,-1.5,5.2857982563776975
4.0,-1.5,5.286050782596206
4.5,-1.5,5.286107135419216
5.0,-1.5,5.286119709762643
5.5,-1.5,5.286122515494286
6.0,-1.5,5.286123141538453
6.5,-1.5,5.2861232812278285
7.0,-1.5,5.286123312396743
7.5,-1.5,5.286123319351468
8.0,-1.5,5.286123320903278
8.5,-1.5,5.286123321249533
9.0,-1.5,5.286123321326793
9.5,-1.5,5.28612332134403
10.0,-1.5,5.286123321347877
-10.0,-1.0,2.5761408665210275
-9.5,-1.0,2.5761408665213437
-9.0,-1.0,2.576140866522759
-8.5,-1.0,2.5761408665291006
-8.0,-1.0,2.5761408665575227
-7.5,-1.0,2.576140866684903
-7.0,-1.0,2.576140867255782
-6.5,-1.0,2.576140869814282
-6.0,-1.0,2.5761408812806854
-5.5,-1.0,2.5761409326695373
-5.0,-1.0,2.57614116297837
-4.5,-1.0,2.5761421951504535
-4.0,-1.0,2.5761468210148615
-3.5,-1.0,2.5761675525012646
-3.0,-1.0,2.5762604605692836
-2.5,-1.0,2.576676765155474
-2.0,-1.0,2.578540897705296
-1.5,-1.0,2.5868630493168383
-1.0,-1.0,2.6235229072479154
-0.5,-1.0,2.7759781520200257
0.0,-1.0,3.2846277243627098
0.5,-1.0,4.2159189767540335
1.0,-1.0,4.896472004037512
1.5,-1.0,5.133275888999622
2.0,-1.0,5.1928633384091505
2.5,-1.0,5.2065400305396885
3.0,-1.0,5.209611244842435
3.5,-1.0,5.210297504291502
4.0,-1.0,5.210450678281784
4.5,-1.0,5.210484858449656
5.0,-1.0,5.2104924851970225
5.5,-1.0,5.21049418696041
6.0,-1.0,5.210494566675447
6.5,-1.0,5.210494651401339
7.0,-1.0,5.210494670306241
7.5,-1.0,5.210494674524496
8.0,-1.0,5.210494675465715
8.5,-1.0,5.21049467567573
9.0,-1.0,5.2104946757225905
9.5,-1.0,5.210494675733046
10.0,-1.0,5.210494675735379
-10.0,-0.5,2.4812078631209484
